idx	text_left	text_right	label
189	le perigord 405 e. 52nd st. new york 212/755 -6244 french 291	four seasons 99 e. 52nd st. new york 212-754-9494 american ( new ) 34	0
190	aquavit 13 w. 54th st. new york 212/307 -7311 continental 24	aquavit 13 w. 54th st. new york 212-307-7311 scandinavian 24	1
191	bistro 3400 las vegas blvd. s las vegas 702/791 -7111 continental 429	coyote cafe ( las vegas ) 3799 las vegas blvd. s. las vegas 702-891-7349 southwestern 68	0
192	pinot bistro 12969 ventura blvd. los angeles 818/990 -0500 french 18	sushi nozawa 11288 ventura blvd. studio 818-508-7017 japanese 595	0
193	carnival world 3700 w. flamingo rd. las vegas 702/252 -7777 buffets 435	buzio's in the rio 3700 w. flamingo rd. las vegas 702-252-7697 seafood 658	0
194	fenix 8358 sunset blvd. west hollywood 213/848 -6677 american 7	fenix at the argyle 8358 sunset blvd. w. hollywood 213-848-6677 french ( new ) 7	1
195	yolie's 3900 paradise rd. las vegas 702/794 -0700 steak houses 452	rae's 2901 pico blvd. santa monica 310-828-7937 diners 589	0
196	luna si 1931 peachtree rd. atlanta 404/355 -5993 continental 405	palm the ( atlanta ) 3391 peachtree rd. ne atlanta 404-814-1955 steakhouses 709	0
197	la reserve 4 w. 49th st. new york 212/247 -2993 french 281	wollensky's grill 205 e. 49th st. new york 212-753-0444 steakhouses 653	0
198	le colonial 149 e. 57th st. new york 212 / 752-0808 asian 286	shun lee palace 155 e. 55th st. new york 212-371-8844 chinese 60	0
199	pinot bistro 12969 ventura blvd. los angeles 818/990 -0500 french 18	cafe bizou 14016 ventura blvd. sherman oaks 818-788-3536 french bistro 3	0
200	gallagher's 228 w. 52nd st. new york 212/245 -5336 american 254	edison cafe 228 w. 47th st. new york 212-840-5000 diners 611	0
201	le marais 150 w. 46th st. new york 212/869 -0900 american 290	les celebrites 155 w. 58th st. new york 212-484-5113 french ( classic ) 42	0
202	margarita's mexican cantina 3120 las vegas blvd. s las vegas 702/794 -8200 mexican 444	tre visi 3799 las vegas blvd. s. las vegas 702-891-7331 italian 674	0
203	border grill 4th st. los angeles 310/451 -1655 mexican 116	water grill 544 s. grand ave. los angeles 213-891-0900 seafood 600	0
204	em press court 3570 las vegas blvd. s las vegas 702/731 -7888 asian 438	moongate 3400 las vegas blvd. s. las vegas 702-791-7352 chinese 666	0
205	cafe michelle 1350 e. flamingo rd. las vegas 702/735 -8686 american 432	buzio's in the rio 3700 w. flamingo rd. las vegas 702-252-7697 seafood 658	0
206	the bacchanal 3570 las vegas blvd. s las vegas 702/731 -7525 only in las vegas 449	em eril's new orleans fish house 3799 las vegas blvd. s. las vegas 702-891-7374 seafood 659	0
207	mikado 3400 las vegas blvd. s las vegas 702/791 -7111 asian 446	chin's 3200 las vegas blvd. s. las vegas 702-733-8899 chinese 67	0
208	steak house 2880 las vegas blvd. s las vegas 702/734 -0410 steak houses 72	steakhouse the 128 e. fremont st. las vegas 702-382-1600 steakhouses 671	0
209	rose pistola 532 columbus ave. san francisco 415/399 -0499 italian 111	rose pistola 532 columbus ave. san francisco 415-399-0499 italian 111	1
210	la cote basque 60 w. 55th st. between 5th and 6th ave. new york 212/688 -6525 french 40	la cote basque 60 w. 55th st. new york 212-688-6525 french ( classic ) 40	1
211	ernie's 2150 broadway between 75th and 76th sts . new york 212/496 -1588 american 234	joe's 1023 abbot kinney blvd. venice 310-399-5811 american ( new ) 560	0
212	le chardonnay 8284 melrose ave. los angeles 213/655 -8880 french 12	le chardonnay ( los angeles ) 8284 melrose ave. los angeles 213-655-8880 french bistro 12	1
213	kabuto sushi 5116 geary blvd. san francisco 415/752 -5652 asian 486	khan toke thai house 5937 geary blvd. san francisco 415-668-6654 thai 103	0
214	le perigord 405 e. 52nd st. new york 212/755 -6244 french 291	march 405 e. 58th st. new york 212-754-6272 american ( new ) 46	0
215	em press court 3570 las vegas blvd. s las vegas 702/731 -7888 asian 438	em eril's new orleans fish house 3799 las vegas blvd. s. las vegas 702-891-7374 seafood 659	0
216	manhattan ocean club 57 w. 58th st. new york 212 / 371-7777 seafood 45	petrossian 182 w. 58th st. new york 212-245-2214 russian 52	0
217	coyote cafe 3799 las vegas blvd. s las vegas 702/891 -7349 southwestern 68	moongate 3400 las vegas blvd. s. las vegas 702-791-7352 chinese 666	0
218	des alpes 732 broadway san francisco 415/788 -9900 french 468	peter luger steak house 178 broadway brooklyn 718-387-7400 steakhouses 637	0
219	lincoln tavern 51 w. 64th st. new york 212/721 -8271 american 294	cafe des artistes 1 w. 67th st. new york 212-877-3500 french ( classic ) 27	0
220	bertolini's 3570 las vegas blvd. s las vegas 702/735 -4663 italian 427	palace court 3570 las vegas blvd. s. las vegas 702-731-7110 french ( new ) 70	0
221	indigo coastal grill 1397 n. highland ave. atlanta 404/876 -0676 caribbean 84	uncle bill's pancake house 1305 highland ave. manhattan beach 310-545-5177 diners 599	0
222	dante's down the hatch buckhead 3380 peachtree rd. atlanta 404/266 -1600 continental 393	ritz-carlton cafe ( buckhead ) 3434 peachtree rd. ne atlanta 404-237-2700 american ( new ) 89	0
223	art's delicatessen 12224 ventura blvd. studio 818/762 -1221 american 1	pinot bistro 12969 ventura blvd. studio 818-990-0500 french bistro 18	0
224	cafe adriano 3347 fillmore st. san francisco 415/474 -4180 italian 461	trio cafe 1870 fillmore st. san francisco 415-563-2248 american 749	0
225	tomtom 3393 peachtree rd. atlanta 404/264 -1163 continental 422	georgia grille 2290 peachtree rd. atlanta 404-352-3517 southwestern 81	0
226	coyote cafe 3799 las vegas blvd. s las vegas 702/891 -7349 southwestern 68	tre visi 3799 las vegas blvd. s. las vegas 702-891-7331 italian 674	0
227	bone's 3130 piedmont road atlanta 404/237 -2663 american 76	duke's 8909 sunset blvd. w. hollywood 310-652-3100 coffee shops 551	0
228	gallagher's 228 w. 52nd st. new york 212/245 -5336 american 254	21 club 21 w. 52nd st. new york 212-582-7200 american ( new ) 23	0
229	mikado 3400 las vegas blvd. s las vegas 702/791 -7111 asian 446	em eril's new orleans fish house 3799 las vegas blvd. s. las vegas 702-891-7374 seafood 659	0
230	the palm 9001 santa monica blvd. los angeles 310/550 -8811 american 15	cafe blanc 9777 little santa monica blvd. beverly hills 310-888-0108 pacific new wave 546	0
231	restaurant ritz-carlton atlanta 181 peachtree st. atlanta 404/659 -0400 continental 91	ritz-carlton cafe ( atlanta ) 181 peachtree st. atlanta 404-659-0400 american ( new ) 711	0
232	brasserie le coze 3393 peachtree rd. . lenox square mall near neiman marcus atlanta 404/266 -1440 french 77	brasserie le coze 3393 peachtree rd. atlanta 404-266-1440 french bistro 77	1
233	margarita's mexican cantina 3120 las vegas blvd. s las vegas 702/794 -8200 mexican 444	sterling brunch 3645 las vegas blvd. s. las vegas 702-739-4651 eclectic 673	0
234	dawat 210 e. 58th st. new york 212/355 -7555 asian 32	lutece 249 e. 50th st. new york 212-752-2225 french ( classic ) 44	0
235	union square cafe 21 e. 16th st. new york 212/243 -4020 american 65	arcadia 21 e. 62nd st. new york 212-223-2900 american ( new ) 603	0
236	patina 5955 melrose ave. los angeles 213/467 -1108 californian 16	patina 5955 melrose ave. los angeles 213-467-1108 californian 16	1
237	restaurant ritz-carlton atlanta 181 peachtree st. atlanta 404/659 -0400 continental 91	alon's at the terrace 659 peachtree st. atlanta 404-724-0444 sandwiches 676	0
238	art's delicatessen 12224 ventura blvd. studio 818/762 -1221 american 1	cafe bizou 14016 ventura blvd. sherman oaks 818-788-3536 french bistro 3	0
239	dining room ritz-carlton buckhead 3434 peachtree rd. atlanta 404/237 -2700 international 90	nava 3060 peachtree rd. atlanta 404-240-1984 southwestern 706	0
240	chin's 3200 las vegas blvd. s las vegas 702/733 -8899 asian 67	sterling brunch 3645 las vegas blvd. s. las vegas 702-739-4651 eclectic 673	0
241	cafe roma 3570 las vegas blvd. s las vegas 702/731 -7547 coffee shops/diners 433	coyote cafe ( las vegas ) 3799 las vegas blvd. s. las vegas 702-891-7349 southwestern 68	0
242	palace court 3570 las vegas blvd. s las vegas 702/731 -7547 continental 70	monte carlo 3145 las vegas blvd. s. las vegas 702-733-4524 french ( new ) 665	0
243	21 club 21 w. 52nd st. new york 212/582 -7200 american 23	arcadia 21 e. 62nd st. new york 212-223-2900 american ( new ) 603	0
244	arnie morton's of chicago 435 s. la cienega blv . los angeles 310/246 -1501 american 0	morton's of chicago ( las vegas ) 3200 las vegas blvd. s. las vegas 702-893-0703 steakhouses 667	0
245	chiam 160 e. 48th st. new york 212/371 -2323 asian 218	dawat 210 e. 58th st. new york 212-355-7555 indian 32	0
246	tomtom 3393 peachtree rd. atlanta 404/264 -1163 continental 422	ritz-carlton cafe ( buckhead ) 3434 peachtree rd. ne atlanta 404-237-2700 american ( new ) 89	0
247	des alpes 732 broadway san francisco 415/788 -9900 french 468	pho hoa 642 broadway chinatown 213-626-5530 vietnamese 585	0
248	camille's 1186 n. highland ave. atlanta 404/872 -7203 italian 388	indigo coastal grill 1397 n. highland ave. atlanta 404-876-0676 eclectic 84	0
249	cafe adriano 3347 fillmore st. san francisco 415/474 -4180 italian 461	plumpjack cafe 3127 fillmore st. san francisco 415-563-4755 american ( new ) 108	0
250	cafe lalo 201 w. 83rd st. new york 212/496 -6031 coffee bar 26	cafe lalo 201 w. 83rd st. new york 212-496-6031 coffeehouses 26	1
251	the bacchanal 3570 las vegas blvd. s las vegas 702/731 -7525 only in las vegas 449	sterling brunch 3645 las vegas blvd. s. las vegas 702-739-4651 eclectic 673	0
252	margarita's mexican cantina 3120 las vegas blvd. s las vegas 702/794 -8200 mexican 444	palace court 3570 las vegas blvd. s. las vegas 702-731-7110 french ( new ) 70	0
253	shun lee west 43 w. 65th st. new york 212/371 -8844 asian 60	john's pizzeria 48 w. 65th st. new york 212-721-7001 pizza 618	0
254	chin's 3200 las vegas blvd. s las vegas 702/733 -8899 asian 67	buccaneer bay club 3300 las vegas blvd. s. las vegas 702-894-7350 continental 657	0
255	felidia 243 e. 58th st. new york 212/758 -1479 italian 33	lutece 249 e. 50th st. new york 212-752-2225 french ( classic ) 44	0
256	chin's 3200 las vegas blvd. s las vegas 702/733 -8899 asian 67	morton's of chicago ( las vegas ) 3200 las vegas blvd. s. las vegas 702-893-0703 steakhouses 667	0
257	art's delicatessen 12224 ventura blvd. studio 818/762 -1221 american 1	mulberry st. 17040 ventura blvd. encino 818-906-8881 pizza 580	0
258	sea grill 19 w. 49th st. new york 212/332 -7610 seafood 345	mesa grill 102 fifth ave. new york 212-807-7400 southwestern 47	0
259	smith & wollensky 201 e. 49th st. new york 212/753 -1530 american 62	sparks steak house 210 e. 46th st. new york 212-687-4855 steakhouses 641	0
260	rex il ristorante 617 s. olive st. los angeles 213/627 -2300 italian 19	bernard's 515 s. olive st. los angeles 213-612-1580 continental 539	0
261	bertolini's 3570 las vegas blvd. s las vegas 702/735 -4663 italian 427	steak house the 2880 las vegas blvd. s. las vegas 702-734-0410 steakhouses 72	0
262	cafe pierre 2 e. 61st st. new york 212/940 -8185 french 203	cafe flore 2298 market st. san francisco 415-621-8579 californian 722	0
263	le jardin 25 cleveland pl . near spring st. new york 212/343 -9599 french 288	le bernardin 155 w. 51st st. new york 212-489-1515 seafood 41	0
264	gianni's 15 fulton st. new york 212/608 -7300 seafood 255	patsy's pizza 19 old fulton st. brooklyn 718-858-4300 pizza 636	0
265	vong 200 e. 54th st. new york 212/486 -9592 american 373	jo jo 160 e. 64th st. new york 212-223-5656 french bistro 38	0
266	planet hollywood 140 w. 57th st. new york 212/333 -7827 american 328	les celebrites 155 w. 58th st. new york 212-484-5113 french ( classic ) 42	0
267	le chardonnay 8284 melrose ave. los angeles 213/655 -8880 french 12	patina 5955 melrose ave. los angeles 213-467-1108 californian 16	0
268	chin's 3200 las vegas blvd. s las vegas 702/733 -8899 asian 67	steak house the 2880 las vegas blvd. s. las vegas 702-734-0410 steakhouses 72	0
269	dining room ritz-carlton buckhead 3434 peachtree rd. atlanta 404/237 -2700 international 90	georgia grille 2290 peachtree rd. atlanta 404-352-3517 southwestern 81	0
270	21 club 21 w. 52nd st. new york 212/582 -7200 american 23	21 club 21 w. 52nd st. new york 212-582-7200 american ( new ) 23	1
271	bally's big kitchen 3645 las vegas blvd. s las vegas 702/739 -4111 buffets 424	tre visi 3799 las vegas blvd. s. las vegas 702-891-7331 italian 674	0
272	hard rock cafe 8600 beverly blvd. los angeles 310/276 -7605 american 137	jan's family restaurant 8424 beverly blvd. la 213-651-2866 coffee shops 557	0
273	california pizza kitchen 207 s. beverly dr. los angeles 310/275 -1101 californian 121	ruth's chris steak house ( los angeles ) 224 s. beverly dr. beverly hills 310-859-8744 steakhouses 593	0
274	matsuhisa 129 n. la cienega blvd. beverly hills 310/659 -9639 asian 14	matsuhisa 129 n. la cienega blvd. beverly hills 310-659-9639 seafood 14	1
275	steak house 2880 las vegas blvd. s las vegas 702/734 -0410 steak houses 72	steak house the 2880 las vegas blvd. s. las vegas 702-734-0410 steakhouses 72	1
276	cafe ritz-carlton buckhead 3434 peachtree rd. atlanta 404/237 -2700 ext 6108 international 89	georgia grille 2290 peachtree rd. atlanta 404-352-3517 southwestern 81	0
277	california culinary academy 625 polk st. san francisco 415/771 -3500 french 463	la folie 2316 polk st. san francisco 415-776-5577 french ( new ) 104	0
278	steak house 2880 las vegas blvd. s las vegas 702/734 -0410 steak houses 72	tre visi 3799 las vegas blvd. s. las vegas 702-891-7331 italian 674	0
279	osteria al droge 142 w. 44th st. new york 212/944 -3643 italian 317	petrossian 182 w. 58th st. new york 212-245-2214 russian 52	0
280	pano's and paul's 1232 w. paces ferry rd. atlanta 404/261 -3662 international 88	pano's & paul's 1232 w. paces ferry rd. atlanta 404-261-3662 american ( new ) 88	1
281	margarita's mexican cantina 3120 las vegas blvd. s las vegas 702/794 -8200 mexican 444	buccaneer bay club 3300 las vegas blvd. s. las vegas 702-894-7350 continental 657	0
282	feast 2411 w. sahara ave. las vegas 702/367 -2411 buffets 439	mayflower cuisinier 4750 w. sahara ave. las vegas 702-870-8432 chinese 663	0
283	le chantilly 106 e. 57th st. new york 212/751 -2931 french 285	shun lee palace 155 e. 55th st. new york 212-371-8844 chinese 60	0
284	palisades 1829 peachtree rd. atlanta 404/350 -6755 continental 410	palm the ( atlanta ) 3391 peachtree rd. ne atlanta 404-814-1955 steakhouses 709	0
285	orso 322 w. 46th st. new york 212/489 -7212 italian 316	virgil's real bbq 152 w. 44th st. new york 212-921-9494 bbq 66	0
286	plumpjack cafe 3201 fillmore st. san francisco 415/563 -4755 mediterranean 108	trio cafe 1870 fillmore st. san francisco 415-563-2248 american 749	0
287	lespinasse 2 e. 55th st. new york 212/339 -6719 american 43	la cote basque 60 w. 55th st. new york 212-688-6525 french ( classic ) 40	0
288	r.j.'s uptown kitchen & wine bar 870 n. highland ave. atlanta 404/875 -7775 american 413	uncle bill's pancake house 1305 highland ave. manhattan beach 310-545-5177 diners 599	0
289	helmand 430 broadway san francisco 415/362 -0641 greek and middle eastern 479	peter luger steak house 178 broadway brooklyn 718-387-7400 steakhouses 637	0
290	orleans 11705 national blvd. los angeles 310/479 -4187 cajun 152	indo cafe 10428 1/2 national blvd. la 310-815-1290 indonesian 556	0
291	margarita's mexican cantina 3120 las vegas blvd. s las vegas 702/794 -8200 mexican 444	em eril's new orleans fish house 3799 las vegas blvd. s. las vegas 702-891-7374 seafood 659	0
292	palio 151 w. 51st . st. new york 212/245 -4850 italian 320	le bernardin 155 w. 51st st. new york 212-489-1515 seafood 41	0
293	the bacchanal 3570 las vegas blvd. s las vegas 702/731 -7525 only in las vegas 449	coyote cafe ( las vegas ) 3799 las vegas blvd. s. las vegas 702-891-7349 southwestern 68	0
294	2223 2223 market st. san francisco 415/431 -0692 american 453	cafe flore 2298 market st. san francisco 415-621-8579 californian 722	0
295	betelnut 2030 union st. san francisco 415/929 -8855 asian 456	doidge's 2217 union st. san francisco 415-921-2149 american 726	0
296	manora 3226 mission st. san francisco 415/861 -6224 asian 494	shiro 1505 mission st. s. pasadena 818-799-4774 pacific new wave 594	0
297	san pietro 18 e. 54th st. new york 212/753 -9015 italian 342	oceana 55 e. 54th st. new york 212-759-5941 seafood 50	0
298	posto 14928 ventura blvd. sherman oaks 818/784 -4400 italian 156	pinot bistro 12969 ventura blvd. studio 818-990-0500 french bistro 18	0
299	philippe's the original 1001 n. alameda st. los angeles 213/628 -3781 american 17	philippe the original 1001 n. alameda st. chinatown 213-628-3781 cafeterias 17	1
300	chin's 3200 las vegas blvd. s las vegas 702/733 -8899 asian 67	moongate 3400 las vegas blvd. s. las vegas 702-791-7352 chinese 666	0
301	masa's 648 bush st. san francisco 415/989 -7154 french 106	teresa's 80 montague st. queens 718-520-2910 polish 647	0
302	circus circus 2880 las vegas blvd. s las vegas 702/734 -0410 buffets 437	steak house the 2880 las vegas blvd. s. las vegas 702-734-0410 steakhouses 72	0
303	hedgerose heights inn 490 e. paces ferry rd. atlanta 404/233 -7673 international 82	chops 70 w. paces ferry rd. atlanta 404-262-2675 steakhouses 687	0
304	mavalli palace 46 e. 29th st. new york 212/679 -5535 asian 306	gramercy tavern 42 e. 20th st. new york 212-477-0777 american ( new ) 36	0
305	morton's 8764 melrose ave. los angeles 310/276 -5205 american 148	citrus 6703 melrose ave. los angeles 213-857-0034 californian 6	0
306	pen & pencil 205 e. 45th st. new york 212/682 -8660 american 325	wollensky's grill 205 e. 49th st. new york 212-753-0444 steakhouses 653	0
307	orso 322 w. 46th st. new york 212/489 -7212 italian 316	sparks steak house 210 e. 46th st. new york 212-687-4855 steakhouses 641	0
308	monkey bar 60 e. 54th st. new york 212/838 -2600 american 308	oceana 55 e. 54th st. new york 212-759-5941 seafood 50	0
309	four seasons grill room 99 e. 52nd st. new york 212/754 -9494 american 34	la grenouille 3 e. 52nd st. new york 212-752-1495 french ( classic ) 623	0
310	ralph's diner 3000 las vegas blvd. s las vegas 702/732 -6330 coffee shops/diners 448	moongate 3400 las vegas blvd. s. las vegas 702-791-7352 chinese 666	0
311	cafe ritz-carlton buckhead 3434 peachtree rd. atlanta 404/237 -2700 ext 6108 international 89	nava 3060 peachtree rd. atlanta 404-240-1984 southwestern 706	0
312	la caravelle 33 w. 55th st. new york 212/586 -4252 french 39	menchanko-tei 39 w. 55th st. new york 212-247-1585 japanese 627	0
313	jewel of india 15 w. 44th st. new york 212/869 -5544 asian 273	island spice 402 w. 44th st. new york 212-765-1737 caribbean 37	0
314	bertolini's 3570 las vegas blvd. s las vegas 702/735 -4663 italian 427	madame ching's 3300 las vegas blvd. s. las vegas 702-894-7111 asian 662	0
315	manora 3226 mission st. san francisco 415/861 -6224 asian 494	la taqueria 2889 mission st. san francisco 415-285-7117 mexican 736	0
316	cafe bizou 14016 ventura blvd. sherman oaks 818/788 -3536 french 3	cafe bizou 14016 ventura blvd. sherman oaks 818-788-3536 french bistro 3	1
317	palace court 3570 las vegas blvd. s las vegas 702/731 -7547 continental 70	palace court 3570 las vegas blvd. s. las vegas 702-731-7110 french ( new ) 70	1
318	california culinary academy 625 polk st. san francisco 415/771 -3500 french 463	mario's bohemian cigar store cafe 2209 polk st. san francisco 415-776-8226 italian 737	0
319	vong 200 e. 54th st. new york 212/486 -9592 american 373	lutece 249 e. 50th st. new york 212-752-2225 french ( classic ) 44	0
320	bolo 23 e. 22nd st. new york 212/228 -2200 mediterranean 191	arcadia 21 e. 62nd st. new york 212-223-2900 american ( new ) 603	0
321	cafe ritz-carlton buckhead 3434 peachtree rd. atlanta 404/237 -2700 ext 6108 international 89	brasserie le coze 3393 peachtree rd. atlanta 404-266-1440 french bistro 77	0
322	tavola calda 7371 melrose ave. los angeles 213/658 -6340 italian 165	johnny rockets ( la ) 7507 melrose ave. la 213-651-3361 american 564	0
323	fleur de jour 348 e. 62nd st. new york 212/355 -2020 coffee bar 245	arcadia 21 e. 62nd st. new york 212-223-2900 american ( new ) 603	0
324	lespinasse 2 e. 55th st. new york 212/339 -6719 american 43	shun lee palace 155 e. 55th st. new york 212-371-8844 chinese 60	0
325	dawat 210 e. 58th st. new york 212/355 -7555 asian 32	dawat 210 e. 58th st. new york 212-355-7555 indian 32	1
326	bamboo garden 4850 flamingo rd. las vegas 702/871 -3262 asian 425	buzio's in the rio 3700 w. flamingo rd. las vegas 702-252-7697 seafood 658	0
327	boulevard 1 mission st. san francisco 415/543 -6084 american 96	shiro 1505 mission st. s. pasadena 818-799-4774 pacific new wave 594	0
328	march 405 e. 58th st. new york 212/754 -6272 american 46	march 405 e. 58th st. new york 212-754-6272 american ( new ) 46	1
329	bally's big kitchen 3645 las vegas blvd. s las vegas 702/739 -4111 buffets 424	chin's 3200 las vegas blvd. s. las vegas 702-733-8899 chinese 67	0
330	em press court 3570 las vegas blvd. s las vegas 702/731 -7888 asian 438	monte carlo 3145 las vegas blvd. s. las vegas 702-733-4524 french ( new ) 665	0
331	cafe ritz-carlton buckhead 3434 peachtree rd. atlanta 404/237 -2700 ext 6108 international 89	ritz-carlton cafe ( buckhead ) 3434 peachtree rd. ne atlanta 404-237-2700 american ( new ) 89	1
332	la caravelle 33 w. 55th st. new york 212/586 -4252 french 39	aquavit 13 w. 54th st. new york 212-307-7311 scandinavian 24	0
333	felidia 243 e. 58th st. new york 212/758 -1479 italian 33	felidia 243 e. 58th st. new york 212-758-1479 italian 33	1
334	em pire korea 6 e. 32nd st. new york 212/725 -1333 asian 233	la grenouille 3 e. 52nd st. new york 212-752-1495 french ( classic ) 623	0
335	helmand 430 broadway san francisco 415/362 -0641 greek and middle eastern 479	pho hoa 642 broadway chinatown 213-626-5530 vietnamese 585	0
336	palisades 1829 peachtree rd. atlanta 404/350 -6755 continental 410	ritz-carlton cafe ( atlanta ) 181 peachtree st. atlanta 404-659-0400 american ( new ) 711	0
337	montrachet 239 w. broadway between walker and white sts . new york 212 / 219-2777 french 49	montrachet 239 w. broadway new york 212-219-2777 french bistro 49	1
338	oritalia 1915 fillmore st. san francisco 415/346 -1333 italian 501	plumpjack cafe 3127 fillmore st. san francisco 415-563-4755 american ( new ) 108	0
339	palace court 3570 las vegas blvd. s las vegas 702/731 -7547 continental 70	em eril's new orleans fish house 3799 las vegas blvd. s. las vegas 702-891-7374 seafood 659	0
340	cafe ritz-carlton buckhead 3434 peachtree rd. atlanta 404/237 -2700 ext 6108 international 89	brookhaven cafe 4274 peachtree rd. atlanta 404-231-5907 vegetarian 682	0
341	bally's big kitchen 3645 las vegas blvd. s las vegas 702/739 -4111 buffets 424	moongate 3400 las vegas blvd. s. las vegas 702-791-7352 chinese 666	0
342	planet hollywood 140 w. 57th st. new york 212/333 -7827 american 328	petrossian 182 w. 58th st. new york 212-245-2214 russian 52	0
343	tommy tang's 7313 melrose ave. los angeles 213/937 -5733 asian 167	mo better meatty meat 7261 melrose ave. la 213-935-5280 hamburgers 579	0
344	le montrachet 3000 w. paradise rd. las vegas 702/732 -5111 continental 69	le montrachet bistro 3000 paradise rd. las vegas 702-732-5651 french bistro 69	1
345	yolie's 3900 paradise rd. las vegas 702/794 -0700 steak houses 452	joe's 1023 abbot kinney blvd. venice 310-399-5811 american ( new ) 560	0
346	annie's thai castle 3195 roswell rd. atlanta 404/264 -9546 asian 381	cafe sunflower 5975 roswell rd. atlanta 404-256-1675 health food 683	0
347	bugsy's diner 3555 las vegas blvd. s las vegas 702/733 -3111 coffee shops/diners 431	morton's of chicago ( las vegas ) 3200 las vegas blvd. s. las vegas 702-893-0703 steakhouses 667	0
348	french quarter food shop 923 peachtree st. at 8th st. atlanta 404/875 -2489 southern 396	ritz-carlton cafe ( atlanta ) 181 peachtree st. atlanta 404-659-0400 american ( new ) 711	0
349	french quarter food shop 923 peachtree st. at 8th st. atlanta 404/875 -2489 southern 396	ritz-carlton restaurant 181 peachtree st. atlanta 404-659-0400 french ( classic ) 91	0
350	mambo restaurante cubano 1402 n. highland ave. atlanta 404/874 -2626 caribbean 406	indigo coastal grill 1397 n. highland ave. atlanta 404-876-0676 eclectic 84	0
351	masa's 648 bush st. san francisco 415/989 -7154 french 106	kelly's on trinity 333 bush st. san francisco 415-362-4454 californian 733	0
352	bertolini's 3570 las vegas blvd. s las vegas 702/735 -4663 italian 427	chin's 3200 las vegas blvd. s. las vegas 702-733-8899 chinese 67	0
353	la folie 2316 polk st. san francisco 415/776 -5577 french 104	la folie 2316 polk st. san francisco 415-776-5577 french ( new ) 104	1
354	border grill 4th st. los angeles 310/451 -1655 mexican 116	andre's french restaurant 401 s. 6th st. las vegas 702-385-5016 french ( classic ) 656	0
355	cafe roma 3570 las vegas blvd. s las vegas 702/731 -7547 coffee shops/diners 433	spago ( las vegas ) 3500 las vegas blvd. s. las vegas 702-369-6300 californian 670	0
356	dive ! 10250 santa monica blvd. los angeles 310/788 - dive american 128	jiraffe 502 santa monica blvd santa monica 310-917-6671 californian 558	0
357	bugsy's diner 3555 las vegas blvd. s las vegas 702/733 -3111 coffee shops/diners 431	steak house the 2880 las vegas blvd. s. las vegas 702-734-0410 steakhouses 72	0
358	mikado 3400 las vegas blvd. s las vegas 702/791 -7111 asian 446	buccaneer bay club 3300 las vegas blvd. s. las vegas 702-894-7350 continental 657	0
359	the palm 9001 santa monica blvd. los angeles 310/550 -8811 american 15	palm the ( los angeles ) 9001 santa monica blvd. w. hollywood 310-550-8811 steakhouses 15	1
360	tomtom 3393 peachtree rd. atlanta 404/264 -1163 continental 422	la grotta 2637 peachtree rd. ne atlanta 404-231-1368 italian 85	0
361	buckhead diner 3073 piedmont road atlanta 404/262 -3336 american 78	buckhead diner 3073 piedmont rd. atlanta 404-262-3336 american ( new ) 78	1
362	alley's end 311 w. 17th st. new york 212/627 -8899 american 178	cafe des artistes 1 w. 67th st. new york 212-877-3500 french ( classic ) 27	0
363	masa's 648 bush st. san francisco 415/989 -7154 french 106	martha's 22nd street grill 25 22nd st. hermosa beach 310-376-7786 american 575	0
364	steak house 2880 las vegas blvd. s las vegas 702/734 -0410 steak houses 72	peter luger steak house 178 broadway brooklyn 718-387-7400 steakhouses 637	0
365	alley's end 311 w. 17th st. new york 212/627 -8899 american 178	yama 122 e. 17th st. new york 212-475-0969 japanese 654	0
366	ritz-carlton restaurant and dining room 600 stockton st. san francisco 415/296 -7465 american 110	ritz-carlton dining room ( san francisco ) 600 stockton st. san francisco 415-296-7465 french ( new ) 110	1
367	circus circus 2880 las vegas blvd. s las vegas 702/734 -0410 buffets 437	chin's 3200 las vegas blvd. s. las vegas 702-733-8899 chinese 67	0
368	china grill 60 w. 53rd st. new york 212/333 -7788 american 219	la cote basque 60 w. 55th st. new york 212-688-6525 french ( classic ) 40	0
369	tavola calda 7371 melrose ave. los angeles 213/658 -6340 italian 165	mo better meatty meat 7261 melrose ave. la 213-935-5280 hamburgers 579	0
370	eclipse 8800 melrose ave. los angeles 310/724 -5959 californian 132	johnny rockets ( la ) 7507 melrose ave. la 213-651-3361 american 564	0
371	hotel bel-air 701 stone canyon rd. bel air 310/472 -1211 californian 2	bel-air hotel 701 stone canyon rd. bel air 310-472-1211 californian 2	1
372	bistro 3400 las vegas blvd. s las vegas 702/791 -7111 continental 429	palace court 3570 las vegas blvd. s. las vegas 702-731-7110 french ( new ) 70	0
373	ralph's diner 3000 las vegas blvd. s las vegas 702/732 -6330 coffee shops/diners 448	monte carlo 3145 las vegas blvd. s. las vegas 702-733-4524 french ( new ) 665	0
374	bistro roti 155 steuart st. san francisco 415/495 -6500 french 457	bistro the 56 e. andrews dr. nw atlanta 404-231-5733 french bistro 679	0
375	taste of new orleans 889 w. peachtree st. atlanta 404/874 -5535 southern 421	ritz-carlton cafe ( atlanta ) 181 peachtree st. atlanta 404-659-0400 american ( new ) 711	0
376	hong kong flower lounge 5322 geary blvd. san francisco 415/668 -8998 asian 480	khan toke thai house 5937 geary blvd. san francisco 415-668-6654 thai 103	0
