ltable_id,rtable_id,label
848,675,0
873,1672,0
924,1673,1
493,1674,0
146,1675,0
167,1676,0
236,1677,0
925,1678,0
926,1679,0
695,879,0
80,995,0
927,1680,1
169,1681,0
28,119,0
928,707,0
929,1682,0
32,120,0
316,1220,0
930,1683,0
931,1362,0
73,39,0
932,1684,0
933,1685,0
934,1686,1
179,1391,0
547,1687,0
553,1239,0
935,1018,0
936,1688,0
80,1689,0
720,1690,0
226,698,0
156,62,0
210,1691,0
471,1692,0
563,579,0
937,1693,0
552,611,0
283,1694,0
127,698,0
17,925,0
326,336,0
249,1695,0
179,450,0
32,333,0
570,790,0
346,586,0
446,1696,0
938,1697,0
151,258,0
688,1698,0
19,564,0
939,1699,0
940,1700,1
304,1701,0
109,1702,0
616,1703,1
690,1704,0
90,1705,0
941,1706,0
942,1707,0
51,170,0
664,1708,1
177,1709,0
943,1710,0
535,432,0
825,1711,0
520,1712,0
944,1713,0
212,1714,0
52,202,0
945,1715,0
394,1716,0
67,655,0
186,1242,0
745,1717,1
946,1718,0
101,1719,0
62,1720,0
410,1721,0
194,119,0
947,1722,1
93,1723,0
441,1724,0
948,1725,1
949,1726,0
904,1727,1
950,185,0
780,1728,0
728,663,0
78,35,0
951,1729,1
614,1730,0
30,255,0
265,267,0
113,613,0
952,1731,0
865,1323,0
126,1581,0
402,1732,0
842,1152,0
138,534,0
41,1733,0
520,1734,0
796,1735,1
20,1736,0
67,39,0
354,1063,0
891,1737,0
91,950,0
151,143,0
953,1738,0
954,1739,0
955,1740,1
421,454,0
60,1741,0
39,1742,0
956,1743,0
957,1744,0
958,1745,0
105,1746,0
125,95,0
959,1747,0
639,1748,0
1,1749,0
323,595,0
960,1750,0
195,1751,0
652,1752,1
76,47,0
6,1753,0
961,1754,0
411,1755,0
109,834,0
274,333,0
249,1756,0
137,1757,0
543,1758,0
505,24,0
145,121,0
37,1120,0
371,183,0
188,95,0
962,1759,0
51,351,0
963,1560,0
134,118,0
116,966,0
482,336,0
964,1760,0
77,1761,0
196,1762,0
965,1763,1
191,1764,0
84,1765,0
696,1766,0
426,1767,1
966,1768,0
156,343,0
234,28,0
189,1448,0
887,918,0
967,1769,0
127,411,0
320,1526,0
968,1770,0
969,1771,0
95,258,0
220,91,0
970,1300,0
394,1305,0
971,1772,0
211,435,0
972,1773,0
211,1061,0
174,1774,0
116,1775,0
323,1749,0
455,1776,0
973,1777,0
851,1778,0
125,564,0
33,1779,0
974,1780,0
428,1781,1
123,1782,0
423,225,0
27,1275,0
26,1783,0
390,1784,0
127,333,0
92,1785,0
397,1630,0
119,848,0
22,1786,0
34,1787,0
43,1788,0
22,1789,0
530,258,0
767,303,0
5,1790,0
147,1791,0
188,1423,0
975,1792,0
976,1331,0
230,682,0
71,1793,0
977,1794,0
666,1795,0
286,1796,0
236,1797,0
18,1145,0
530,344,0
396,1798,0
323,888,0
19,453,0
492,1799,0
767,383,0
22,1800,0
178,1801,0
124,1802,0
733,1803,0
247,1323,0
211,1056,0
978,1804,0
193,1805,0
543,1806,0
443,1807,0
140,1808,0
140,1809,0
642,1810,1
382,1811,1
134,1440,0
264,1812,0
95,30,0
52,401,0
979,1813,0
51,481,0
201,353,0
170,1814,0
326,1646,0
128,1203,0
60,1815,0
980,1816,0
463,1817,0
981,1818,0
144,1819,0
982,624,0
983,1820,1
984,1821,0
36,532,0
553,1822,0
281,1823,0
311,1824,0
985,1825,1
316,1524,0
274,28,0
107,1826,0
986,1312,0
363,1827,0
193,1828,0
394,1829,0
176,1154,0
987,1830,0
77,1831,1
875,241,0
60,1832,0
498,1833,0
186,1834,0
333,322,0
841,1835,0
988,1836,0
989,1837,1
265,1838,0
48,1839,1
110,1840,0
816,1841,0
990,1842,0
26,1843,0
472,1844,0
33,1845,0
809,1846,0
991,1847,1
16,1848,0
675,1849,0
127,264,0
252,1850,0
572,1851,0
772,120,0
226,202,0
590,1852,0
879,1853,0
629,1854,0
106,1159,0
382,1855,0
556,529,0
263,1856,0
514,1857,0
386,1858,0
992,1859,0
156,1860,0
993,1861,0
274,465,0
265,205,0
727,1028,0
994,1862,1
553,1863,0
694,1864,0
193,1865,0
33,50,0
208,1866,0
117,30,0
385,1867,1
995,1868,0
504,1869,0
494,1870,0
518,1869,0
996,1181,0
212,1871,0
234,1193,0
864,1872,1
712,1873,0
997,1874,0
998,1875,0
999,1876,1
806,394,0
6,1877,0
176,1878,0
348,1879,0
493,1880,0
1000,1881,0
338,1300,0
619,928,0
607,1203,0
722,918,0
95,655,0
281,1779,0
87,1882,0
298,339,0
693,1883,0
220,1884,0
362,1885,0
862,1886,0
1001,1887,0
720,1797,0
290,1588,0
0,1888,0
366,1465,0
287,1889,0
1002,1890,1
972,1891,0
577,43,0
360,1130,0
292,1323,0
1003,1511,0
138,662,0
999,1554,0
428,1892,0
1004,1893,0
197,1894,0
365,1895,0
105,1896,0
1005,1897,0
1006,1898,1
69,1899,1
274,802,0
116,1900,0
215,1901,0
90,1902,0
1007,1903,0
46,1493,0
264,43,0
613,1904,0
145,1905,1
193,1906,0
77,1907,0
286,1908,0
91,53,0
332,1909,0
493,1910,1
733,1911,0
3,115,0
357,1912,0
226,802,0
326,1913,0
257,1914,0
142,1915,0
265,1382,0
1008,1916,1
125,67,0
412,1917,0
446,1918,0
118,757,0
153,1825,0
539,1919,0
1009,1920,0
124,1921,0
1010,1922,0
797,1366,1
948,1923,0
143,502,0
482,1386,0
1011,1924,1
30,264,0
555,562,0
1012,1925,0
497,1926,0
556,1927,0
361,684,0
551,1928,0
469,1929,0
963,1001,0
46,1930,0
400,1931,0
106,1391,0
69,1932,0
118,655,0
455,1933,0
226,91,0
120,1934,1
132,1072,0
636,1935,0
1013,1167,0
381,75,0
67,325,0
371,1936,0
21,1937,0
222,1938,0
820,1479,0
4,1125,0
658,1560,0
91,1939,0
116,719,0
383,502,0
422,1940,0
1014,1521,0
667,1148,0
543,1941,0
123,1942,0
537,1943,0
455,1944,0
1015,1945,0
249,1946,0
75,1947,0
114,893,0
490,735,1
1016,1948,0
1017,1949,0
699,1950,0
75,51,0
1018,1951,0
417,1952,0
947,1953,0
166,756,0
699,1954,0
443,1955,0
485,1956,0
1019,1957,1
60,1958,0
941,1959,0
366,1960,0
265,1961,0
116,4,0
758,1962,1
1020,1963,0
1021,1964,0
505,335,0
357,1965,0
1022,1966,0
266,1021,0
206,410,0
191,1967,0
34,1968,0
726,1969,0
556,596,0
226,156,0
432,1970,1
1023,1971,1
550,1972,1
441,1973,0
489,1663,0
604,1974,0
1024,1975,0
87,1976,0
1025,1977,0
116,1978,0
29,75,0
95,67,0
1026,1979,0
636,1110,0
174,1980,1
230,344,0
1027,1981,1
1028,1982,0
793,661,0
132,710,0
52,156,0
389,1983,0
286,1984,0
151,39,0
62,1479,0
772,23,0
334,1985,0
917,1986,0
231,1987,0
148,351,0
505,325,0
1002,1988,0
339,1416,0
507,184,0
632,359,0
99,1989,0
357,1990,0
417,706,0
138,757,0
1029,1991,0
1030,1992,0
368,1205,0
19,73,0
191,1661,0
928,1993,0
320,1765,0
3,411,0
122,1644,0
230,534,0
440,34,0
508,1994,0
101,1995,0
767,1377,0
783,1219,0
1031,1996,0
1032,1997,0
543,1998,0
668,1999,0
320,2000,0
552,1237,0
1011,2001,0
543,2002,0
9,2003,0
107,2004,0
124,2005,1
217,2006,0
742,1631,0
863,2007,0
680,2008,0
383,1666,0
443,2009,0
323,2010,0
604,2011,0
570,19,0
543,2012,0
801,1528,0
52,3,0
30,564,0
752,1914,0
145,2013,0
330,2014,1
578,2015,0
29,2016,0
80,2017,0
1033,2018,0
922,2019,0
350,772,0
708,100,0
825,2020,0
1034,2021,1
1035,2022,1
95,335,0
625,2023,0
75,1444,0
851,1996,0
635,2024,0
720,734,0
68,2025,0
907,667,0
260,1935,0
1036,2026,0
29,351,0
1037,2027,0
1038,2028,0
167,2029,0
128,1173,0
556,1825,0
1039,2030,1
33,2031,0
225,1646,0
695,2032,0
265,1477,0
75,2033,0
383,2034,1
1040,2035,1
1041,2036,1
790,2037,1
749,2038,0
1042,2039,0
178,1490,0
62,135,0
210,2040,0
24,757,0
201,778,0
704,2041,0
598,2042,0
505,202,0
404,387,0
287,2043,0
535,1642,0
908,41,0
383,432,0
254,2044,0
1043,2045,0
1044,2046,0
144,443,0
767,308,0
762,2047,0
478,2048,0
333,1072,0
117,143,0
70,425,0
751,2049,0
762,2050,0
149,2051,0
201,2052,0
1045,2053,0
257,2054,1
152,2055,0
1046,2024,0
319,2056,0
623,1793,0
570,344,0
865,339,0
19,401,0
101,2057,0
52,344,0
317,363,0
383,908,0
125,130,0
463,2058,1
4,2059,0
578,970,0
150,2060,0
711,759,0
1047,759,0
109,1806,0
780,2061,0
556,135,0
1048,2062,0
258,2063,0
852,1919,0
166,1444,0
578,578,0
438,2064,0
801,2065,0
883,680,0
287,2066,0
166,2067,0
136,2068,0
1049,1780,0
785,101,0
370,2069,0
118,698,0
714,2070,0
184,2071,0
2,688,0
505,265,0
1050,2072,0
112,424,0
9,1756,0
535,2073,0
530,465,0
986,1166,0
392,2074,0
1051,1208,1
53,624,0
167,2075,0
273,1625,0
8,2076,0
332,2077,0
29,481,0
1052,2078,0
109,2079,0
783,2080,0
15,2081,0
40,128,0
29,2082,0
1053,2083,1
138,28,0
350,1621,1
746,1185,0
206,2084,0
912,2085,0
1054,1754,0
52,258,0
887,1372,0
403,515,1
497,2086,0
985,2087,0
1055,2088,0
189,1811,0
777,50,0
493,750,0
93,2089,0
459,2090,0
15,1878,0
945,2091,0
118,202,0
373,499,0
96,1451,0
193,2092,0
391,1465,0
12,2093,0
404,2094,0
487,2095,1
40,655,0
326,673,0
0,607,0
570,361,0
1056,1372,0
206,2096,0
222,628,0
181,2097,0
67,790,0
76,1122,0
21,2098,0
54,1074,0
1057,2099,0
885,2100,0
129,2101,1
718,181,0
441,2102,0
30,335,0
28,568,0
310,2103,0
139,1417,0
53,1936,0
580,2104,0
970,343,0
272,303,0
73,128,0
436,2105,0
154,452,0
1058,2106,1
1056,2107,0
122,347,0
404,1749,0
51,1276,0
409,2108,0
1059,2109,0
1060,2110,1
1061,2111,1
91,78,0
230,95,0
117,698,0
1062,2083,0
793,1386,0
425,2112,0
1063,2113,0
821,2114,1
417,751,0
1064,2115,0
127,67,0
1065,547,0
441,2116,0
267,2117,0
826,2118,0
267,2119,0
779,2120,0
165,539,0
482,506,0
109,2121,0
530,401,0
292,2122,0
556,400,0
239,2123,0
1066,2124,0
974,2125,0
430,2126,0
658,1182,0
40,361,0
712,1746,0
829,2127,1
125,115,0
706,2128,0
310,2129,0
106,1658,0
140,2130,0
1067,2131,1
494,918,0
969,70,0
240,2132,0
1068,2133,0
1069,2134,0
87,2135,0
273,1656,0
680,2136,0
454,2137,1
692,2138,0
1070,2139,0
1071,2140,0
1072,2141,0
199,2142,0
1073,2143,0
1074,2144,0
1075,2145,0
145,419,0
60,2146,0
3,265,0
14,790,0
371,267,0
743,2147,0
267,638,0
750,2148,1
613,1036,0
707,2149,1
1076,355,0
156,1441,0
1077,1190,0
69,2150,0
257,2151,0
1078,2152,0
1076,1001,0
679,1373,0
15,759,0
19,325,0
265,1936,0
577,829,0
280,918,0
294,2153,0
530,143,0
647,2057,0
20,2154,0
77,2155,0
350,2156,0
138,30,0
1079,2157,1
535,1666,0
121,2158,0
131,2150,0
1080,2159,0
987,2160,0
959,2161,0
333,2162,0
116,1338,0
163,169,0
718,2163,0
177,2164,0
869,2165,0
139,2166,0
1081,2167,1
151,1193,0
873,2168,0
334,2169,0
74,2170,1
415,2171,0
511,2172,0
930,2173,1
1082,746,0
720,363,0
1083,523,0
1084,2174,1
198,2175,0
234,604,0
206,787,0
186,2176,0
638,2177,0
1085,1434,0
1086,2178,1
605,2179,0
315,353,0
1087,2024,0
290,454,0
15,536,0
282,1907,0
320,311,0
132,410,0
1076,50,0
320,1153,0
636,2180,0
496,2181,0
739,2182,0
464,184,0
893,1001,0
61,1298,1
3,24,0
988,2183,0
73,30,0
1088,172,0
1089,2184,1
66,2071,0
32,24,0
1040,2185,0
729,2186,1
1084,2187,0
323,681,0
252,2109,0
12,2188,0
543,885,0
30,1423,0
40,255,0
1090,17,0
265,183,0
28,52,0
418,1579,0
1091,2189,0
175,745,0
717,1460,0
1076,1560,0
426,2190,0
2,2191,0
1092,2192,0
105,2193,0
429,2194,1
636,2195,0
317,2196,0
293,2197,0
330,302,0
417,2198,0
390,2199,0
1093,2200,1
91,2201,0
553,2103,0
976,1154,0
52,261,0
346,536,0
855,2202,1
609,2203,0
489,1018,0
1094,2204,0
394,2205,0
1051,2206,0
739,2207,0
538,2208,1
895,2209,1
14,568,0
447,2210,0
347,2211,1
1095,2212,0
373,307,0
611,498,0
201,2213,0
1096,2214,1
137,2215,0
221,2216,0
1097,1835,0
1098,2217,0
1099,2218,0
51,831,0
63,2219,0
140,2220,0
583,2221,0
20,2222,0
450,2223,1
979,298,0
330,2224,0
12,2225,0
273,1369,1
1100,2226,0
1101,2227,1
901,2033,0
43,275,0
1102,2228,0
558,155,0
669,2229,0
24,34,0
193,2230,0
847,1200,0
488,2231,0
579,359,0
43,2232,0
193,501,0
172,1386,0
286,2233,0
986,2234,0
543,2235,0
240,2236,0
445,555,0
1103,2237,1
109,2238,0
148,1435,0
662,181,0
1104,2239,0
468,2240,0
514,2241,0
312,1095,0
339,774,0
410,431,0
194,411,0
69,2242,0
151,250,0
863,2243,0
2,1272,0
14,52,0
307,502,0
489,619,0
283,2244,0
673,2245,0
127,361,0
525,2246,0
323,350,0
822,2247,1
636,1371,0
1105,2248,0
1106,2249,0
794,2008,0
1107,2250,1
320,2251,0
535,2252,0
404,2253,0
895,2254,0
394,2255,0
192,491,0
505,344,0
148,1444,0
1108,2256,1
400,1741,0
1109,2257,0
699,2258,0
398,2259,0
1110,2260,0
980,2261,0
645,2262,0
144,1285,0
1093,379,0
106,628,0
914,1993,0
1111,2263,1
946,2264,0
140,2265,0
459,2266,1
2,2267,0
743,2041,1
439,2268,1
87,2269,0
1095,1336,0
24,3,0
619,404,0
272,2270,0
225,1386,0
46,2271,1
313,1753,0
1112,2272,0
667,2273,1
333,400,0
5,2274,0
339,2013,0
1113,2275,0
139,1377,0
19,883,0
636,2017,0
530,261,0
137,2276,0
105,2277,0
410,2278,0
234,2279,0
417,2280,0
1114,2281,1
118,73,0
265,479,0
1033,2282,1
403,2283,0
93,2284,1
1115,2285,0
273,322,0
1116,2286,0
609,2287,0
1117,2288,1
84,1618,0
600,734,0
1118,2289,0
1119,2290,1
1120,2291,0
1121,2292,0
328,2293,0
14,802,0
15,586,0
804,2294,0
126,2295,0
439,2015,0
1122,2296,0
47,1001,0
294,2297,0
673,2298,0
272,2299,0
326,506,0
112,1186,0
139,2300,0
126,2301,0
653,2302,0
418,2303,0
1123,2199,0
144,2304,0
720,813,0
987,2305,0
166,75,0
319,2306,0
269,311,0
1124,2307,0
1125,2308,0
325,376,0
1126,2309,0
1127,2310,0
974,618,0
464,553,0
80,2311,0
32,411,0
575,2312,1
193,2313,0
197,2314,0
151,24,0
1128,2315,0
267,2316,0
116,839,0
40,564,0
1070,844,0
401,2317,0
19,2279,0
1129,2318,1
1130,2319,0
131,459,0
477,756,0
368,2320,1
6,2321,0
90,2322,0
852,2323,0
17,76,0
1131,220,0
290,1274,0
199,2324,0
665,2325,0
1132,2326,0
260,2327,0
249,2328,0
118,361,0
29,51,0
1133,2329,1
164,973,0
144,1338,0
138,130,0
87,2330,0
3,698,0
1010,1737,0
151,3,0
162,793,0
1025,2331,0
19,156,0
234,14,0
80,206,0
67,568,0
742,2037,0
1134,2332,0
556,161,0
27,687,0
1135,2333,1
1136,2334,1
408,2335,0
167,780,0
1137,2336,1
818,2337,0
820,2338,0
545,2339,0
628,2340,0
571,2341,1
1138,2342,0
292,1129,0
19,568,0
28,698,0
250,2343,0
848,2344,0
122,2103,0
234,682,0
629,2345,0
32,19,0
595,142,0
892,2346,1
628,2347,0
86,1637,0
18,676,0
1139,2348,1
64,2349,0
9,2328,0
493,104,0
530,335,0
95,143,0
1140,2350,0
674,2351,0
248,2352,0
28,39,0
39,2353,0
73,3,0
55,1264,0
320,652,0
1141,2354,0
208,2355,0
351,2356,0
122,2357,0
240,2358,0
265,348,0
611,2359,0
493,2360,0
915,2361,0
230,14,0
402,2362,0
1142,2363,0
447,2364,0
394,270,0
126,2365,0
30,333,0
93,2366,0
122,1239,0
153,2367,1
1143,2368,0
543,2369,0
1144,2370,0
617,2371,0
32,128,0
442,2372,1
1145,2373,0
1146,2374,0
461,2375,0
1147,2376,0
0,2098,0
102,756,0
742,2377,0
126,2378,0
127,568,0
136,2379,0
21,2380,1
260,2311,0
249,2381,0
138,202,0
711,1190,0
25,2382,0
201,109,0
221,2383,0
1113,2139,0
37,2384,0
148,481,0
179,184,0
40,119,0
274,95,0
680,2385,0
134,144,0
87,2386,0
873,2387,0
837,1160,0
122,2388,0
509,2389,0
1148,2390,1
1149,2391,0
191,2392,1
231,124,0
620,2393,0
212,2394,0
335,770,0
193,1519,0
95,564,0
40,465,0
1150,2395,0
868,2396,0
563,918,0
633,295,0
106,2397,0
272,668,0
434,1693,0
1151,2398,1
194,30,0
412,2399,0
250,2400,0
176,1190,0
483,2401,0
979,2402,0
273,539,0
75,170,0
707,1737,0
1131,2403,0
328,2404,1
591,2405,0
109,2406,0
51,75,0
686,2407,0
652,1188,0
440,359,0
222,1186,0
636,2408,0
582,2409,0
22,2410,0
665,2411,0
921,2412,0
320,2413,0
107,2414,0
35,2415,0
446,2416,0
67,264,0
1152,2417,1
730,2418,0
817,2419,0
389,2420,0
667,2421,0
365,2422,0
711,2423,0
505,261,0
80,983,1
970,2424,0
359,1084,0
542,1148,0
505,143,0
294,2425,0
733,2426,0
317,1357,0
1022,2427,0
138,258,0
986,682,0
246,2428,0
265,112,0
40,453,0
30,67,0
669,2429,0
970,1441,0
553,2129,0
137,2430,0
937,2431,0
30,401,0
54,2432,0
127,202,0
1153,2433,0
1154,233,0
171,2434,0
1010,2435,0
1155,2436,1
323,2437,0
75,102,0
317,642,0
25,2438,0
54,1754,0
15,676,0
464,192,0
429,592,0
413,2439,1
473,2440,0
271,457,0
194,534,0
210,2441,0
272,118,0
117,655,0
470,2131,0
38,2442,0
722,1870,0
875,2443,0
773,2444,1
194,28,0
759,359,0
1156,2445,0
53,541,0
429,2446,0
595,2447,0
1039,2448,0
230,604,0
226,655,0
112,312,0
331,2449,0
118,261,0
1157,2450,0
226,261,0
967,2451,0
833,2452,0
24,255,0
201,466,0
1095,2453,0
820,1625,0
578,2454,0
55,2455,0
232,2456,0
904,773,0
535,2457,0
1158,2458,1
1159,2459,0
711,2319,0
79,2460,0
1160,997,0
1161,2461,0
597,1230,0
76,918,0
1040,2462,0
247,1538,0
556,2463,0
301,2415,0
691,2464,0
804,2465,0
806,2466,0
892,2467,0
26,2468,0
1162,2469,0
430,1231,0
507,192,0
28,757,0
1163,2470,1
633,579,0
400,1815,0
1164,2471,1
143,2472,0
505,95,0
242,2473,0
484,2474,1
1165,2475,1
793,2476,0
117,24,0
206,2477,0
1166,2478,0
234,258,0
982,2479,0
767,442,0
600,1508,0
471,533,0
1167,2480,0
1168,2481,0
274,261,0
230,119,0
490,2246,0
246,2482,0
1169,2105,0
147,1380,0
542,2483,0
170,2484,0
35,295,0
54,2485,0
18,2486,0
9,2487,0
566,2488,1
194,790,0
847,2489,0
137,1521,0
407,2408,0
443,2490,0
691,402,0
483,2491,0
1057,2434,0
1170,2492,1
1152,2493,0
1092,2494,0
1109,2495,0
1171,2496,1
78,205,0
269,942,0
712,2497,0
253,2498,1
22,2499,0
820,2500,0
0,2380,0
777,2107,0
1172,2501,1
611,2502,0
127,143,0
397,2503,0
493,2504,0
3,1423,0
54,1952,0
493,2505,0
292,1538,0
865,844,0
1173,1146,0
407,2506,1
446,2507,1
191,2179,0
1174,2508,0
1175,2509,0
1176,2510,0
668,2511,0
1132,2512,0
165,1754,0
22,1511,0
188,14,0
375,1183,0
139,2513,0
1032,1997,0
138,344,0
201,844,0
1055,776,0
483,2514,0
286,2515,0
126,2516,0
167,2517,0
226,465,0
629,2518,0
106,450,0
861,2519,0
289,663,0
997,2520,0
1177,2521,0
556,710,0
1130,2522,0
138,1193,0
166,2523,0
477,174,0
382,2524,0
579,662,0
29,831,0
713,2525,0
8,2526,0
456,1393,0
125,1193,0
1178,1974,0
299,680,0
928,1309,0
112,1391,0
1179,2527,1
636,2327,0
119,2528,0
343,2529,0
509,793,0
273,2096,0
400,1958,0
505,91,0
274,143,0
250,2530,0
1180,2531,1
623,71,0
105,2532,0
1181,2533,0
288,283,0
4,652,0
893,2133,0
27,2534,0
333,161,0
861,2535,0
1056,2234,0
530,264,0
460,1780,0
125,30,0
742,2536,0
425,2537,0
1147,2538,0
1182,2539,1
1183,49,0
84,668,0
73,333,0
636,2540,0
30,39,0
1083,355,0
1184,2541,0
1185,2542,1
806,673,0
322,2543,1
87,2544,0
1159,1850,0
78,1537,0
357,2545,0
67,3,0
1186,2546,0
366,2547,0
391,1634,0
452,262,0
109,2548,0
256,2549,1
236,2550,0
677,997,0
681,2551,0
35,1182,0
888,2552,1
251,2553,0
781,746,0
323,236,0
67,95,0
974,2554,0
338,2555,0
1187,2556,1
1188,2557,0
105,2558,0
8,2559,0
1189,673,0
349,2560,0
31,2561,0
1190,2562,1
552,1641,1
446,2563,0
197,2564,0
116,1205,0
287,2565,0
793,506,0
1148,673,0
157,2566,1
1168,2421,0
1191,926,0
220,2279,0
201,231,0
614,2567,0
629,2568,1
310,2569,1
361,609,0
798,2570,0
1150,2324,0
457,2571,1
1192,2572,1
109,2573,0
864,1781,0
226,119,0
1193,2574,1
127,465,0
578,2575,0
112,2576,0
289,78,0
283,2577,0
1194,2578,0
771,2579,1
24,264,0
148,1276,0
543,2580,0
1195,2581,0
323,2582,0
223,2583,0
125,156,0
1185,2584,0
1196,2585,0
933,412,0
206,1825,0
30,52,0
32,255,0
535,2586,0
138,604,0
1197,1346,0
438,1989,0
106,2587,0
14,250,0
248,2132,0
507,384,0
931,2588,0
194,361,0
73,95,0
916,2589,0
1054,706,0
1198,2590,1
440,1182,0
1199,2591,1
389,825,0
45,2592,0
1077,1331,0
250,1860,0
1125,690,0
1200,2593,0
891,1224,0
116,652,0
438,2594,0
24,52,0
625,2595,0
1201,2596,0
55,912,0
147,2597,0
206,327,0
577,1013,0
87,2598,0
1202,2599,0
493,1244,0
30,883,0
543,2416,0
284,72,0
1036,2600,0
577,1812,0
164,523,0
858,2601,0
164,756,0
1203,1823,0
441,1805,0
361,684,0
123,2602,0
30,3,0
695,2548,0
510,2603,0
762,2604,0
319,2605,0
139,942,0
1204,2606,0
596,2607,0
274,698,0
1205,2608,0
125,453,0
626,687,0
1206,1979,0
1207,2609,1
95,1193,0
65,1095,1
434,538,0
30,115,0
816,2610,0
749,2611,0
547,1687,0
1042,2612,0
236,122,0
404,681,0
636,2613,0
248,2614,0
0,1937,0
202,1309,0
1173,183,0
286,2615,0
81,2616,0
384,2617,0
234,655,0
17,1001,0
568,2618,0
696,2619,0
652,2086,0
125,361,0
1123,2620,0
531,2621,0
93,2622,0
232,1890,0
206,309,0
556,1578,0
74,1148,0
1208,100,0
326,661,0
731,2623,0
24,14,0
682,2624,0
453,2625,0
471,1333,0
313,687,0
302,2061,0
813,2626,0
140,2627,0
243,977,0
961,2628,1
1209,2629,0
1210,2065,0
1211,2630,1
19,258,0
1160,1053,1
193,2631,0
806,2476,0
1212,2109,0
402,2632,0
74,2633,0
14,3,0
381,841,0
250,2634,0
222,424,0
289,2635,0
530,250,0
22,2636,0
272,286,0
265,78,0
52,95,0
410,2637,0
1213,2638,0
191,2639,0
128,2640,0
760,2641,0
1214,2642,1
652,2643,0
1215,2644,1
449,562,0
1120,492,0
1112,2645,0
301,295,0
492,2120,0
267,2646,0
137,2647,1
1216,2648,0
326,181,0
441,2649,1
493,2267,0
236,2650,0
1217,2491,0
984,2651,0
52,28,0
1218,2652,0
360,833,0
118,39,0
67,261,0
39,2653,1
87,2654,0
126,2655,0
598,2656,0
1074,2657,1
980,2658,1
9,1482,0
123,2659,0
342,2660,0
70,2661,0
53,469,0
186,2662,0
1219,2663,1
1220,2664,0
832,2665,0
266,2516,0
9,2381,0
933,1637,0
32,265,0
1221,2666,0
9,116,0
0,2667,0
186,1275,0
90,1327,0
109,762,0
1222,2668,0
19,3,0
730,2669,0
14,156,0
9,353,0
1223,2670,1
132,649,0
302,1894,0
1224,2671,0
1225,2672,1
147,555,0
161,538,0
1226,1969,1
84,1669,0
196,1043,0
985,2673,0
53,1038,0
144,2674,0
1227,2675,0
249,1370,0
224,1260,0
260,1057,0
355,149,0
132,82,0
408,2676,1
783,1880,0
1228,2677,0
260,2678,0
30,655,0
626,2679,0
1229,2680,0
968,2681,0
60,959,0
836,1488,0
319,2109,0
852,2682,0
1,2683,0
140,2684,0
582,2685,0
265,35,0
887,925,0
557,2686,1
185,2687,0
490,735,1
80,2180,0
1230,2688,0
177,2689,0
119,1009,0
18,2081,0
508,2690,0
131,2691,0
51,1947,0
499,124,0
101,2692,0
164,481,0
570,325,0
124,2693,0
1231,2694,0
493,198,0
403,2695,0
779,677,0
24,564,0
73,1423,0
1120,1784,0
274,130,0
1232,2696,0
647,2697,0
517,2698,0
271,1827,0
253,1668,0
357,2699,0
14,655,0
22,162,0
412,2700,0
1233,2701,0
1072,2374,0
467,2057,0
269,442,0
464,1938,0
456,1274,0
1234,2702,0
147,1960,0
1167,2703,0
570,534,0
267,276,0
790,805,0
241,2704,0
683,2705,0
181,2706,0
1235,833,1
189,2707,0
1236,2708,0
76,2709,0
578,1678,0
3,52,0
492,2710,0
950,1774,1
159,1225,0
1237,2711,1
547,2712,0
157,2713,0
1238,977,0
586,2714,0
1239,2715,0
1162,2716,1
125,333,0
95,250,0
476,2717,0
711,2718,0
543,2719,0
19,24,0
1240,2720,0
30,465,0
28,255,0
53,78,0
851,2721,0
105,2722,0
570,143,0
324,889,0
202,2723,0
775,2724,0
394,2025,0
1241,2337,0
80,2725,0
842,2070,0
231,2726,0
1174,2727,0
54,2728,0
116,1526,0
749,1311,0
360,196,0
14,411,0
636,2729,0
1171,2730,0
960,2731,1
365,2732,0
895,1620,0
1077,558,0
543,540,0
703,371,0
288,535,0
150,2733,0
556,974,0
552,2734,0
320,1377,0
371,935,0
206,2735,0
326,663,0
1242,2736,0
206,974,0
1243,2737,1
287,1327,0
143,1805,1
1009,2738,0
1244,2739,0
570,411,0
860,2740,1
444,1271,0
112,2741,0
530,156,0
160,2742,0
752,2743,1
530,361,0
122,2129,0
270,2744,0
177,2745,0
468,2746,0
508,2747,1
272,773,0
600,2550,1
186,2014,0
120,2748,0
865,777,0
167,2749,0
138,453,0
1150,2750,0
452,2751,0
579,451,0
3,128,0
90,2752,0
1160,2753,0
497,2754,0
970,718,0
117,534,0
1245,2755,0
120,2756,0
859,2757,0
51,2082,0
75,523,0
169,2758,0
1083,1560,0
166,2067,0
1064,2759,0
752,2760,0
407,947,0
456,2761,1
1246,2762,0
1016,2763,0
534,34,0
220,143,0
355,2764,0
894,139,1
330,2765,0
230,1423,0
767,1181,0
1247,2766,0
381,1435,0
269,84,0
1248,2767,0
218,2768,1
1159,2306,0
30,534,0
320,2769,0
196,2770,0
490,2771,0
371,409,0
1249,2772,0
1250,2773,1
87,2774,1
93,2775,0
193,2776,1
332,2777,0
524,2778,0
481,2779,0
137,2780,0
633,680,0
983,2781,0
570,39,0
32,1423,0
40,568,0
537,2782,0
236,2783,0
1251,2784,0
223,2074,1
358,2785,0
473,2786,0
732,2787,0
468,2788,0
767,704,0
570,24,0
201,2328,0
361,1393,0
29,1435,0
